case_id,activity,resource,role,Channel,Complete,Country,Damaged,Error_Free,Invoice_amount,Supplier,Type,Systems,Stages,Payment_Terms,Discount,Discount_Rate,Discount_Type,Start_Time,End_Time
929,Analyze Quotation comparison Map,Alberto Duport,Requester,Online,1,SGP,0,0,508030.78,North Carolina Mutual Wholesale Drug,Goods,Oracle BPS P2P,Procure Goods and Services,,39398.53,0.08,Standard,2020-07-31T03:17:00.000,2020-07-31T03:42:00.000
929,Choose best option,Nico Ojenbeer,Requester,Online,1,SGP,0,0,508030.78,North Carolina Mutual Wholesale Drug,Goods,Oracle BPS P2P,Procure Goods and Services,,39398.53,0.08,Standard,2020-07-31T03:42:00.000,2020-07-31T03:42:00.000
929,Settle conditions with supplier,Magdalena Predutta,Purchasing Agent,Online,1,SGP,0,0,508030.78,North Carolina Mutual Wholesale Drug,Goods,Oracle BPS P2P,Procure Goods and Services,,39398.53,0.08,Standard,2020-08-01T06:16:00.000,2020-08-01T19:27:00.000
929,Create Purchase Order,Karel de Groot,Purchasing Agent,Online,1,SGP,0,0,508030.78,North Carolina Mutual Wholesale Drug,Goods,Oracle BPS P2P,Procure Goods and Services,,39398.53,0.08,Standard,2020-08-02T01:43:00.000,2020-08-02T01:54:00.000
929,Create Purchase Order,Karel de Groot,Purchasing Agent,Online,1,SGP,0,0,508030.78,North Carolina Mutual Wholesale Drug,Goods,Oracle BPS P2P,Procure Goods and Services,,39398.53,0.08,Standard,2020-08-02T01:55:00.000,2020-08-02T02:55:00.000
929,Confirm Purchase Order,Kiu Kan,Supplier,Online,1,SGP,0,0,508030.78,North Carolina Mutual Wholesale Drug,Goods,Oracle BPS P2P,Procure Goods and Services,,39398.53,0.08,Standard,2020-08-02T23:55:00.000,2020-08-03T00:05:00.000
929,Approve Purchase Order,Kiu Kan,Purchasing Manager,Online,1,SGP,0,0,508030.78,North Carolina Mutual Wholesale Drug,Goods,Oracle BPS P2P,Deliver Goods and Services,,39398.53,0.08,Standard,2020-08-05T04:40:00.000,2020-08-06T09:55:00.000
929,Release Purchase Order,Elvira Lores,Requester,Online,1,SGP,0,0,508030.78,North Carolina Mutual Wholesale Drug,Goods,Oracle BPS P2P,Manage Invoices,,39398.53,0.08,Standard,2020-08-06T17:12:00.000,2020-08-06T17:13:00.000
929,Approve Purchase Order for payment,Magdalena Predutta,Purchasing Agent,Online,1,SGP,0,0,508030.78,North Carolina Mutual Wholesale Drug,Goods,Oracle BPS P2P,Manage Invoices,15,39398.53,0.08,Standard,2020-08-07T06:30:00.000,2020-08-07T06:31:00.000
929,Receive invoice,Pedro Alvares,Financial Manager,Online,1,SGP,0,0,508030.78,North Carolina Mutual Wholesale Drug,Goods,Oracle BPS P2P,Manage Invoices,15,39398.53,0.08,Standard,2020-08-09T02:25:00.000,2020-08-09T02:25:00.000
929,Release Supplier's Invoice,Pedro Alvares,Financial Manager,Online,1,SGP,0,0,508030.78,North Carolina Mutual Wholesale Drug,Goods,Coupa Invoicing Management,Manage Invoices,,39398.53,0.08,Standard,2020-08-09T16:42:00.000,2020-08-09T16:48:00.000
929,Authorize Supplier's Invoice payment,Pedro Alvares,Financial Manager,Online,1,SGP,0,0,508030.78,North Carolina Mutual Wholesale Drug,Goods,Coupa Invoicing Management,Manage Invoices,,39398.53,0.08,Standard,2020-08-09T16:48:00.000,2020-08-09T16:48:00.000
929,Pay invoice,Karalda Nimwada,Financial Manager,Online,1,SGP,0,0,508030.78,North Carolina Mutual Wholesale Drug,Goods,Coupa Invoicing Management,Manage Invoices,,39398.53,0.08,Standard,2020-08-09T16:59:00.000,2020-08-09T17:03:00.000
931,Create Purchase Requisition,Penn Osterwalder,Requester,EDI,1,NZL,0,1,313352.61,Bayer,Goods,Oracle BPS P2P,Procure Goods and Services,,3781.52,0.01,Standard,2020-05-16T09:54:00.000,2020-05-16T10:29:00.000
931,Analyze Purchase Requisition,Francis Odell,Requester Manager,EDI,1,NZL,0,1,313352.61,Bayer,Goods,Oracle BPS P2P,Procure Goods and Services,,3781.52,0.01,Standard,2020-05-17T08:33:00.000,2020-05-17T08:42:00.000
931,Create Large Request for Quotation,Heinz Gutschmidt,Requester Manager,EDI,1,NZL,0,1,313352.61,Bayer,Goods,Oracle BPS P2P,Procure Goods and Services,,3781.52,0.01,Standard,2020-05-17T08:48:00.000,2020-05-17T08:50:00.000
931,Analyze Request for Quotation,Magdalena Predutta,Purchasing Agent,EDI,1,NZL,0,1,313352.61,Bayer,Goods,Oracle BPS P2P,Procure Goods and Services,,3781.52,0.01,Standard,2020-05-21T19:04:00.000,2020-05-21T19:36:00.000
931,Send Request for Quotation to Supplier,Francois de Perrier,Purchasing Agent,EDI,1,NZL,0,1,313352.61,Bayer,Goods,Oracle BPS P2P,Procure Goods and Services,,3781.52,0.01,Standard,2020-05-22T03:00:00.000,2020-05-22T03:32:00.000
931,Create Quotation comparison Map,Karel de Groot,Purchasing Agent,EDI,1,NZL,0,1,313352.61,Bayer,Goods,Oracle BPS P2P,Procure Goods and Services,,3781.52,0.01,Standard,2020-05-22T05:13:00.000,2020-05-22T09:37:00.000
931,Analyze Quotation comparison Map,Esmana Liubiata,Requester,EDI,1,NZL,0,1,313352.61,Bayer,Goods,Oracle BPS P2P,Procure Goods and Services,,3781.52,0.01,Standard,2020-05-22T16:20:00.000,2020-05-22T16:47:00.000
931,Choose best option,Nico Ojenbeer,Requester,EDI,1,NZL,0,1,313352.61,Bayer,Goods,Oracle BPS P2P,Procure Goods and Services,,3781.52,0.01,Standard,2020-05-22T16:47:00.000,2020-05-22T16:47:00.000
931,Settle conditions with supplier,Francois de Perrier,Purchasing Agent,EDI,1,NZL,0,1,313352.61,Bayer,Goods,Oracle BPS P2P,Procure Goods and Services,,3781.52,0.01,Standard,2020-05-23T10:05:00.000,2020-05-23T20:44:00.000
931,Create Purchase Order,Karel de Groot,Purchasing Agent,EDI,1,NZL,0,1,313352.61,Bayer,Goods,Oracle BPS P2P,Procure Goods and Services,,3781.52,0.01,Standard,2020-05-24T08:39:00.000,2020-05-24T08:45:00.000
931,Confirm Purchase Order,Kiu Kan,Supplier,EDI,1,NZL,0,1,313352.61,Bayer,Goods,Oracle BPS P2P,Procure Goods and Services,,3781.52,0.01,Standard,2020-05-24T20:44:00.000,2020-05-24T20:55:00.000
931,Approve Purchase Order,Esmeralda Clay,Purchasing Manager,EDI,1,NZL,0,1,313352.61,Bayer,Goods,Oracle BPS P2P,Deliver Goods and Services,,3781.52,0.01,Standard,2020-05-25T11:46:00.000,2020-05-26T01:42:00.000
931,Release Purchase Order,Penn Osterwalder,Requester,EDI,1,NZL,0,1,313352.61,Bayer,Goods,Oracle BPS P2P,Manage Invoices,,3781.52,0.01,Standard,2020-05-26T08:50:00.000,2020-05-26T08:51:00.000
931,Approve Purchase Order for payment,Francois de Perrier,Purchasing Agent,EDI,1,NZL,0,1,313352.61,Bayer,Goods,Oracle BPS P2P,Manage Invoices,15,3781.52,0.01,Standard,2020-05-27T14:25:00.000,2020-05-27T14:26:00.000
931,Receive invoice,Pedro Alvares,Financial Manager,EDI,1,NZL,0,1,313352.61,Bayer,Goods,Oracle BPS P2P,Manage Invoices,15,3781.52,0.01,Standard,2020-05-29T06:19:00.000,2020-05-29T06:19:00.000
931,Release Supplier's Invoice,Karalda Nimwada,Financial Manager,EDI,1,NZL,0,1,313352.61,Bayer,Goods,Coupa Invoicing Management,Manage Invoices,,3781.52,0.01,Standard,2020-05-29T20:39:00.000,2020-05-29T20:44:00.000
931,Authorize Supplier's Invoice payment,Pedro Alvares,Financial Manager,EDI,1,NZL,0,1,313352.61,Bayer,Goods,Coupa Invoicing Management,Manage Invoices,,3781.52,0.01,Standard,2020-05-29T20:44:00.000,2020-05-29T20:44:00.000
931,Pay invoice,Pedro Alvares,Financial Manager,EDI,1,NZL,0,1,313352.61,Bayer,Goods,Coupa Invoicing Management,Manage Invoices,,3781.52,0.01,Standard,2020-05-29T20:49:00.000,2020-05-29T20:55:00.000
935,Create Purchase Requisition,Anne Olwada,Requester,Online,1,SGP,0,1,586004.35,Mawdsley-Brooks & Co. Ltd.,Goods,Oracle BPS P2P,Procure Goods and Services,,86995.5,0.15,Premium,2020-05-16T15:21:00.000,2020-05-16T15:46:00.000
935,Create Small Request for Quotation,Tesca Lobes,Requester,Online,1,SGP,0,1,586004.35,Mawdsley-Brooks & Co. Ltd.,Goods,Oracle BPS P2P,Procure Goods and Services,,86995.5,0.15,Premium,2020-05-16T16:07:00.000,2020-05-16T16:18:00.000
935,Analyze Request for Quotation,Magdalena Predutta,Purchasing Agent,Online,1,SGP,0,1,586004.35,Mawdsley-Brooks & Co. Ltd.,Goods,Oracle BPS P2P,Procure Goods and Services,,86995.5,0.15,Premium,2020-05-18T23:35:00.000,2020-05-18T23:46:00.000
935,Send Request for Quotation to Supplier,Karel de Groot,Purchasing Agent,Online,1,SGP,0,1,586004.35,Mawdsley-Brooks & Co. Ltd.,Goods,Oracle BPS P2P,Procure Goods and Services,,86995.5,0.15,Premium,2020-05-19T07:50:00.000,2020-05-19T08:16:00.000
935,Create Quotation comparison Map,Francois de Perrier,Purchasing Agent,Online,1,SGP,0,1,586004.35,Mawdsley-Brooks & Co. Ltd.,Goods,Oracle BPS P2P,Procure Goods and Services,,86995.5,0.15,Premium,2020-05-20T04:51:00.000,2020-05-20T05:51:00.000
935,Analyze Quotation comparison Map,Clement Duchot,Requester,Online,1,SGP,0,1,586004.35,Mawdsley-Brooks & Co. Ltd.,Goods,Oracle BPS P2P,Procure Goods and Services,,86995.5,0.15,Premium,2020-05-20T12:35:00.000,2020-05-20T13:00:00.000
935,Choose best option,Penn Osterwalder,Requester,Online,1,SGP,0,1,586004.35,Mawdsley-Brooks & Co. Ltd.,Goods,Oracle BPS P2P,Procure Goods and Services,,86995.5,0.15,Premium,2020-05-20T13:00:00.000,2020-05-20T13:00:00.000
935,Settle conditions with supplier,Karel de Groot,Purchasing Agent,Online,1,SGP,0,1,586004.35,Mawdsley-Brooks & Co. Ltd.,Goods,Oracle BPS P2P,Procure Goods and Services,,86995.5,0.15,Premium,2020-05-21T01:16:00.000,2020-05-21T11:10:00.000
935,Create Purchase Order,Francois de Perrier,Purchasing Agent,Online,1,SGP,0,1,586004.35,Mawdsley-Brooks & Co. Ltd.,Goods,Oracle BPS P2P,Procure Goods and Services,,86995.5,0.15,Premium,2020-05-21T18:30:00.000,2020-05-21T18:38:00.000
935,Confirm Purchase Order,Esmeralda Clay,Supplier,Online,1,SGP,0,1,586004.35,Mawdsley-Brooks & Co. Ltd.,Goods,Oracle BPS P2P,Procure Goods and Services,,86995.5,0.15,Premium,2020-05-23T04:56:00.000,2020-05-23T05:23:00.000
935,Approve Purchase Order,Esmeralda Clay,Purchasing Manager,Online,1,SGP,0,1,586004.35,Mawdsley-Brooks & Co. Ltd.,Goods,Oracle BPS P2P,Deliver Goods and Services,,86995.5,0.15,Premium,2020-05-24T13:46:00.000,2020-05-25T11:46:00.000
935,Release Purchase Order,Kim Passa,Requester,Online,1,SGP,0,1,586004.35,Mawdsley-Brooks & Co. Ltd.,Goods,Oracle BPS P2P,Manage Invoices,,86995.5,0.15,Premium,2020-05-25T19:36:00.000,2020-05-25T19:37:00.000
935,Approve Purchase Order for payment,Francois de Perrier,Purchasing Agent,Online,1,SGP,0,1,586004.35,Mawdsley-Brooks & Co. Ltd.,Goods,Oracle BPS P2P,Manage Invoices,15,86995.5,0.15,Premium,2020-05-26T06:27:00.000,2020-05-26T06:28:00.000
935,Receive invoice,Pedro Alvares,Financial Manager,Online,1,SGP,0,1,586004.35,Mawdsley-Brooks & Co. Ltd.,Goods,Oracle BPS P2P,Manage Invoices,15,86995.5,0.15,Premium,2020-05-26T12:56:00.000,2020-05-26T12:56:00.000
935,Release Supplier's Invoice,Pedro Alvares,Financial Manager,Online,1,SGP,0,1,586004.35,Mawdsley-Brooks & Co. Ltd.,Goods,Coupa Invoicing Management,Manage Invoices,,86995.5,0.15,Premium,2020-05-27T03:15:00.000,2020-05-27T03:18:00.000
935,Authorize Supplier's Invoice payment,Karalda Nimwada,Financial Manager,Online,1,SGP,0,1,586004.35,Mawdsley-Brooks & Co. Ltd.,Goods,Coupa Invoicing Management,Manage Invoices,,86995.5,0.15,Premium,2020-05-27T03:18:00.000,2020-05-27T03:18:00.000
935,Pay invoice,Karalda Nimwada,Financial Manager,Online,1,SGP,0,1,586004.35,Mawdsley-Brooks & Co. Ltd.,Goods,Coupa Invoicing Management,Manage Invoices,,86995.5,0.15,Premium,2020-05-27T03:28:00.000,2020-05-27T03:35:00.000
940,Create Purchase Requisition,Immanuel Karagianni,Requester,EDI,1,JPN,0,1,1071674.2,Anda Inc.,Services,Oracle BPS P2P,Procure Goods and Services,,23497.73,0.02,Standard,2020-05-17T06:31:00.000,2020-05-17T07:08:00.000
940,Create Small Request for Quotation,Esmana Liubiata,Requester,EDI,1,JPN,0,1,1071674.2,Anda Inc.,Services,Oracle BPS P2P,Procure Goods and Services,,23497.73,0.02,Standard,2020-05-17T09:58:00.000,2020-05-17T10:06:00.000
940,Analyze Request for Quotation,Francois de Perrier,Purchasing Agent,EDI,1,JPN,0,1,1071674.2,Anda Inc.,Services,Oracle BPS P2P,Procure Goods and Services,,23497.73,0.02,Standard,2020-05-18T19:30:00.000,2020-05-18T19:56:00.000
940,Send Request for Quotation to Supplier,Magdalena Predutta,Purchasing Agent,EDI,1,JPN,0,1,1071674.2,Anda Inc.,Services,Oracle BPS P2P,Procure Goods and Services,,23497.73,0.02,Standard,2020-05-18T23:46:00.000,2020-05-18T23:59:00.000
940,Create Quotation comparison Map,Francois de Perrier,Purchasing Agent,EDI,1,JPN,0,1,1071674.2,Anda Inc.,Services,Oracle BPS P2P,Procure Goods and Services,,23497.73,0.02,Standard,2020-05-19T03:44:00.000,2020-05-19T08:31:00.000
940,Analyze Quotation comparison Map,Kim Passa,Requester,EDI,1,JPN,0,1,1071674.2,Anda Inc.,Services,Oracle BPS P2P,Procure Goods and Services,,23497.73,0.02,Standard,2020-05-19T15:38:00.000,2020-05-19T15:52:00.000
940,Choose best option,Anna Kaufmann,Requester,EDI,1,JPN,0,1,1071674.2,Anda Inc.,Services,Oracle BPS P2P,Procure Goods and Services,,23497.73,0.02,Standard,2020-05-19T15:52:00.000,2020-05-19T15:52:00.000
940,Settle conditions with supplier,Magdalena Predutta,Purchasing Agent,EDI,1,JPN,0,1,1071674.2,Anda Inc.,Services,Oracle BPS P2P,Procure Goods and Services,,23497.73,0.02,Standard,2020-05-20T23:31:00.000,2020-05-21T09:22:00.000
940,Create Purchase Order,Francois de Perrier,Purchasing Agent,EDI,1,JPN,0,1,1071674.2,Anda Inc.,Services,Oracle BPS P2P,Procure Goods and Services,,23497.73,0.02,Standard,2020-05-21T18:48:00.000,2020-05-21T18:59:00.000
940,Create Purchase Order,Francois de Perrier,Purchasing Agent,EDI,1,JPN,0,1,1071674.2,Anda Inc.,Services,Oracle BPS P2P,Procure Goods and Services,,23497.73,0.02,Standard,2020-05-21T19:59:00.000,2020-05-21T20:59:00.000
940,Confirm Purchase Order,Esmeralda Clay,Supplier,EDI,1,JPN,0,1,1071674.2,Anda Inc.,Services,Oracle BPS P2P,Procure Goods and Services,,23497.73,0.02,Standard,2020-05-22T11:33:00.000,2020-05-22T11:44:00.000
940,Approve Purchase Order,Esmeralda Clay,Purchasing Manager,EDI,1,JPN,0,1,1071674.2,Anda Inc.,Services,Oracle BPS P2P,Deliver Goods and Services,,23497.73,0.02,Standard,2020-05-23T05:32:00.000,2020-05-24T13:46:00.000
940,Release Purchase Order,Kim Passa,Requester,EDI,1,JPN,0,1,1071674.2,Anda Inc.,Services,Oracle BPS P2P,Manage Invoices,,23497.73,0.02,Standard,2020-05-24T20:59:00.000,2020-05-24T21:00:00.000
940,Approve Purchase Order for payment,Karel de Groot,Purchasing Agent,EDI,1,JPN,0,1,1071674.2,Anda Inc.,Services,Oracle BPS P2P,Manage Invoices,15,23497.73,0.02,Standard,2020-05-26T07:41:00.000,2020-05-26T07:42:00.000
940,Receive invoice,Pedro Alvares,Financial Manager,EDI,1,JPN,0,1,1071674.2,Anda Inc.,Services,Oracle BPS P2P,Manage Invoices,30,23497.73,0.02,Standard,2020-05-28T01:11:00.000,2020-05-28T01:11:00.000
940,Authorize Supplier's Invoice payment,Pedro Alvares,Financial Manager,EDI,1,JPN,0,1,1071674.2,Anda Inc.,Services,Coupa Invoicing Management,Manage Invoices,,23497.73,0.02,Standard,2020-05-28T15:28:00.000,2020-05-28T15:28:00.000
940,Pay invoice,Karalda Nimwada,Financial Manager,EDI,1,JPN,0,1,1071674.2,Anda Inc.,Services,Coupa Invoicing Management,Manage Invoices,,23497.73,0.02,Standard,2020-05-28T16:11:00.000,2020-05-28T16:19:00.000
948,Create Purchase Requisition,Clement Duchot,Requester,Manual,1,AUS,0,1,1403977.61,CSL,Goods,Oracle BPS P2P,Procure Goods and Services,,320829.83,0.23,Premium,2020-05-17T22:06:00.000,2020-05-17T22:18:00.000
948,Analyze Purchase Requisition,Heinz Gutschmidt,Requester Manager,Manual,1,AUS,0,1,1403977.61,CSL,Goods,Oracle BPS P2P,Procure Goods and Services,,320829.83,0.23,Premium,2020-05-18T10:44:00.000,2020-05-18T10:51:00.000
949,Create Purchase Requisition,Esmana Liubiata,Requester,EDI,1,JPN,0,0,1055302.22,SINOPHARM,Services,Oracle BPS P2P,Procure Goods and Services,,28788.69,0.03,Standard,2020-05-17T22:11:00.000,2020-05-17T23:06:00.000
949,Analyze Purchase Requisition,Maris Freeman,Requester Manager,EDI,1,JPN,0,0,1055302.22,SINOPHARM,Services,Oracle BPS P2P,Procure Goods and Services,,28788.69,0.03,Standard,2020-05-18T15:19:00.000,2020-05-18T15:26:00.000
949,Create Large Request for Quotation,Maris Freeman,Requester Manager,EDI,1,JPN,0,0,1055302.22,SINOPHARM,Services,Oracle BPS P2P,Procure Goods and Services,,28788.69,0.03,Standard,2020-05-18T15:33:00.000,2020-05-18T15:34:00.000
949,Analyze Request for Quotation,Francois de Perrier,Purchasing Agent,EDI,1,JPN,0,0,1055302.22,SINOPHARM,Services,Oracle BPS P2P,Procure Goods and Services,,28788.69,0.03,Standard,2020-06-05T02:58:00.000,2020-06-05T03:26:00.000
949,Amend Request for Quotation,Tesca Lobes,Requester Manager,EDI,1,JPN,0,0,1055302.22,SINOPHARM,Services,Oracle BPS P2P,Procure Goods and Services,,28788.69,0.03,Standard,2020-06-05T04:20:00.000,2020-06-05T04:29:00.000
949,Analyze Request for Quotation,Francois de Perrier,Purchasing Agent,EDI,1,JPN,0,0,1055302.22,SINOPHARM,Services,Oracle BPS P2P,Procure Goods and Services,,28788.69,0.03,Standard,2020-06-21T18:42:00.000,2020-06-21T19:00:00.000
949,Amend Request for Quotation,Immanuel Karagianni,Requester Manager,EDI,1,JPN,0,0,1055302.22,SINOPHARM,Services,Oracle BPS P2P,Procure Goods and Services,,28788.69,0.03,Standard,2020-06-21T19:48:00.000,2020-06-21T19:55:00.000
949,Analyze Request for Quotation,Francois de Perrier,Purchasing Agent,EDI,1,JPN,0,0,1055302.22,SINOPHARM,Services,Oracle BPS P2P,Procure Goods and Services,,28788.69,0.03,Standard,2020-07-18T10:05:00.000,2020-07-18T10:23:00.000
949,Send Request for Quotation to Supplier,Francois de Perrier,Purchasing Agent,EDI,1,JPN,0,0,1055302.22,SINOPHARM,Services,Oracle BPS P2P,Procure Goods and Services,,28788.69,0.03,Standard,2020-07-20T10:25:00.000,2020-07-20T10:51:00.000
949,Create Quotation comparison Map,Francois de Perrier,Purchasing Agent,EDI,1,JPN,0,0,1055302.22,SINOPHARM,Services,Oracle BPS P2P,Procure Goods and Services,,28788.69,0.03,Standard,2020-07-20T10:54:00.000,2020-07-20T12:28:00.000
949,Analyze Quotation comparison Map,Penn Osterwalder,Requester,EDI,1,JPN,0,0,1055302.22,SINOPHARM,Services,Oracle BPS P2P,Procure Goods and Services,,28788.69,0.03,Standard,2020-07-20T19:26:00.000,2020-07-20T19:49:00.000
949,Choose best option,Fjodor Kowalski,Requester,EDI,1,JPN,0,0,1055302.22,SINOPHARM,Services,Oracle BPS P2P,Procure Goods and Services,,28788.69,0.03,Standard,2020-07-20T19:49:00.000,2020-07-20T19:49:00.000
949,Settle conditions with supplier,Francois de Perrier,Purchasing Agent,EDI,1,JPN,0,0,1055302.22,SINOPHARM,Services,Oracle BPS P2P,Procure Goods and Services,,28788.69,0.03,Standard,2020-07-21T06:37:00.000,2020-07-21T17:38:00.000
949,Create Purchase Order,Magdalena Predutta,Purchasing Agent,EDI,1,JPN,0,0,1055302.22,SINOPHARM,Services,Oracle BPS P2P,Procure Goods and Services,,28788.69,0.03,Standard,2020-07-22T02:37:00.000,2020-07-22T02:44:00.000
949,Confirm Purchase Order,Kiu Kan,Supplier,EDI,1,JPN,0,0,1055302.22,SINOPHARM,Services,Oracle BPS P2P,Procure Goods and Services,,28788.69,0.03,Standard,2020-08-03T10:50:00.000,2020-08-03T11:13:00.000
949,Approve Purchase Order,Esmeralda Clay,Purchasing Manager,EDI,1,JPN,0,0,1055302.22,SINOPHARM,Services,Oracle BPS P2P,Deliver Goods and Services,,28788.69,0.03,Standard,2020-08-11T13:07:00.000,2020-08-13T05:57:00.000
949,Release Purchase Order,Nico Ojenbeer,Requester,EDI,1,JPN,0,0,1055302.22,SINOPHARM,Services,Oracle BPS P2P,Manage Invoices,,28788.69,0.03,Standard,2020-08-13T13:32:00.000,2020-08-13T13:33:00.000
949,Approve Purchase Order for payment,Francois de Perrier,Purchasing Agent,EDI,1,JPN,0,0,1055302.22,SINOPHARM,Services,Oracle BPS P2P,Manage Invoices,15,28788.69,0.03,Standard,2020-08-13T23:29:00.000,2020-08-13T23:30:00.000
949,Receive invoice,Pedro Alvares,Financial Manager,EDI,1,JPN,0,0,1055302.22,SINOPHARM,Services,Oracle BPS P2P,Manage Invoices,15,28788.69,0.03,Standard,2020-08-20T08:39:00.000,2020-08-20T08:39:00.000
949,Release Supplier's Invoice,Pedro Alvares,Financial Manager,EDI,1,JPN,0,0,1055302.22,SINOPHARM,Services,Coupa Invoicing Management,Manage Invoices,,28788.69,0.03,Standard,2020-08-20T22:58:00.000,2020-08-20T23:04:00.000
949,Settle invoice dispute with supplier,Pedro Alvares,Financial Manager,EDI,1,JPN,0,0,1055302.22,SINOPHARM,Services,Salesforce Service Cloud,Manage Invoices,,28788.69,0.03,Standard,2020-08-20T23:41:00.000,2020-08-21T00:09:00.000
949,Authorize Supplier's Invoice payment,Karalda Nimwada,Financial Manager,EDI,1,JPN,0,0,1055302.22,SINOPHARM,Services,Coupa Invoicing Management,Manage Invoices,,28788.69,0.03,Standard,2020-08-21T00:09:00.000,2020-08-21T00:09:00.000
949,Pay invoice,Pedro Alvares,Financial Manager,EDI,1,JPN,0,0,1055302.22,SINOPHARM,Services,Coupa Invoicing Management,Manage Invoices,,28788.69,0.03,Standard,2020-08-21T00:33:00.000,2020-08-21T00:43:00.000
950,Create Purchase Requisition,Elvira Lores,Requester,Manual,1,AUS,0,1,1274622.9,Walgreens Boots Alliance,Goods,Oracle BPS P2P,Procure Goods and Services,,113942.25,0.09,Standard,2020-05-17T23:09:00.000,2020-05-17T23:48:00.000
950,Create Small Request for Quotation,Esmana Liubiata,Requester,Manual,1,AUS,0,1,1274622.9,Walgreens Boots Alliance,Goods,Oracle BPS P2P,Procure Goods and Services,,113942.25,0.09,Standard,2020-05-18T05:22:00.000,2020-05-18T05:34:00.000
950,Analyze Request for Quotation,Magdalena Predutta,Purchasing Agent,Manual,1,AUS,0,1,1274622.9,Walgreens Boots Alliance,Goods,Oracle BPS P2P,Procure Goods and Services,,113942.25,0.09,Standard,2020-05-28T05:19:00.000,2020-05-28T05:39:00.000
972,Create Purchase Requisition,Anna Kaufmann,Requester,Online,1,NZL,0,1,688606.56,Merck,Goods,Oracle BPS P2P,Procure Goods and Services,,98823.39,0.14,Premium,2020-05-22T05:37:00.000,2020-05-22T06:06:00.000
972,Analyze Purchase Requisition,Francis Odell,Requester Manager,Online,1,NZL,0,1,688606.56,Merck,Goods,Oracle BPS P2P,Procure Goods and Services,,98823.39,0.14,Premium,2020-05-23T01:41:00.000,2020-05-23T01:47:00.000
975,Create Purchase Requisition,Esmana Liubiata,Requester,Email,1,JPN,0,1,342454.18,Pfizer,Goods,Oracle BPS P2P,Procure Goods and Services,,24518.99,0.07,Standard,2020-05-22T08:13:00.000,2020-05-22T08:27:00.000
975,Analyze Purchase Requisition,Heinz Gutschmidt,Requester Manager,Email,1,JPN,0,1,342454.18,Pfizer,Goods,Oracle BPS P2P,Procure Goods and Services,,24518.99,0.07,Standard,2020-05-23T06:44:00.000,2020-05-23T06:53:00.000
976,Create Purchase Requisition,Esmana Liubiata,Requester,EDI,1,AUS,0,1,823075.0,SUZUKEN,Goods,Oracle BPS P2P,Procure Goods and Services,,12428.76,0.02,Standard,2020-05-22T08:37:00.000,2020-05-22T09:00:00.000
976,Create Small Request for Quotation,Anne Olwada,Requester,EDI,1,AUS,0,1,823075.0,SUZUKEN,Goods,Oracle BPS P2P,Procure Goods and Services,,12428.76,0.02,Standard,2020-05-22T10:25:00.000,2020-05-22T10:38:00.000
976,Analyze Request for Quotation,Karel de Groot,Purchasing Agent,EDI,1,AUS,0,1,823075.0,SUZUKEN,Goods,Oracle BPS P2P,Procure Goods and Services,,12428.76,0.02,Standard,2020-06-06T14:28:00.000,2020-06-06T14:52:00.000
976,Amend Request for Quotation,Anne Olwada,Requester Manager,EDI,1,AUS,0,1,823075.0,SUZUKEN,Goods,Oracle BPS P2P,Procure Goods and Services,,12428.76,0.02,Standard,2020-06-06T15:35:00.000,2020-06-06T15:48:00.000
976,Analyze Request for Quotation,Francois de Perrier,Purchasing Agent,EDI,1,AUS,0,1,823075.0,SUZUKEN,Goods,Oracle BPS P2P,Procure Goods and Services,,12428.76,0.02,Standard,2020-07-09T21:49:00.000,2020-07-09T22:11:00.000
976,Amend Request for Quotation,Christian Francois,Requester Manager,EDI,1,AUS,0,1,823075.0,SUZUKEN,Goods,Oracle BPS P2P,Procure Goods and Services,,12428.76,0.02,Standard,2020-07-09T23:04:00.000,2020-07-09T23:15:00.000
976,Analyze Request for Quotation,Francois de Perrier,Purchasing Agent,EDI,1,AUS,0,1,823075.0,SUZUKEN,Goods,Oracle BPS P2P,Procure Goods and Services,,12428.76,0.02,Standard,2020-08-14T10:56:00.000,2020-08-14T11:29:00.000
976,Amend Request for Quotation,Esmana Liubiata,Requester Manager,EDI,1,AUS,0,1,823075.0,SUZUKEN,Goods,Oracle BPS P2P,Procure Goods and Services,,12428.76,0.02,Standard,2020-08-14T12:22:00.000,2020-08-14T12:31:00.000
976,Analyze Request for Quotation,Magdalena Predutta,Purchasing Agent,EDI,1,AUS,0,1,823075.0,SUZUKEN,Goods,Oracle BPS P2P,Procure Goods and Services,,12428.76,0.02,Standard,2020-08-14T22:11:00.000,2020-08-14T22:30:00.000
976,Send Request for Quotation to Supplier,Francois de Perrier,Purchasing Agent,EDI,1,AUS,0,1,823075.0,SUZUKEN,Goods,Oracle BPS P2P,Procure Goods and Services,,12428.76,0.02,Standard,2020-08-15T07:11:00.000,2020-08-15T07:42:00.000
976,Create Quotation comparison Map,Francois de Perrier,Purchasing Agent,EDI,1,AUS,0,1,823075.0,SUZUKEN,Goods,Oracle BPS P2P,Procure Goods and Services,,12428.76,0.02,Standard,2020-08-15T22:42:00.000,2020-08-15T23:46:00.000
976,Analyze Quotation comparison Map,Elvira Lores,Requester,EDI,1,AUS,0,1,823075.0,SUZUKEN,Goods,Oracle BPS P2P,Procure Goods and Services,,12428.76,0.02,Standard,2020-08-16T06:11:00.000,2020-08-16T06:34:00.000
